point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note
LT01,练塘,太湖片-苏沪嘉小片,,,麻,Ø,夏,o,
LT01,练塘,太湖片-苏沪嘉小片,,,麻,Ø,厦,,
LT01,练塘,太湖片-苏沪嘉小片,,,麻,Ø,下,o,
LT01,练塘,太湖片-苏沪嘉小片,,,麻,Ø,夏,o,
LT01,练塘,太湖片-苏沪嘉小片,,,麻,Ø,暇,,
LT01,练塘,太湖片-苏沪嘉小片,,,麻,Ø,鸦,ia,
LT01,练塘,太湖片-苏沪嘉小片,,,麻,Ø,丫,o,
LT01,练塘,太湖片-苏沪嘉小片,,,麻,Ø,桠,,
LT01,练塘,太湖片-苏沪嘉小片,,,麻,Ø,哑,o,
LT01,练塘,太湖片-苏沪嘉小片,,,麻,Ø,亚,ia,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,补,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,谱,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,哺,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,布,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,佈,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,铺,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,潽,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,普,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,浦,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,铺,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,怖,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,蒲,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,菩,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,脯,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,葡,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,莆,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,部,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,簿,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,篰,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,步,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,捕,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,P,埠,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,M,模,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,M,模,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,M,摹,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,M,姥,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,M,暮,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,M,慕,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,M,墓,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,M,募,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,M,睦,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,都,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,都,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,赌,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,堵,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,肚,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,睹,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,妒,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,土,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,吐,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,吐,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,兔,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,徒,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,屠,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,途,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,涂,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,图,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,杜,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,肚,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,度,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,渡,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,T,镀,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,N,奴,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,N,努,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,N,怒,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,卢,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,炉,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,芦,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,鸬,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,颅,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,鲈,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,鲁,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,橹,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,虏,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,卤,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,路,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,赂,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,露,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,L,鹭,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,租,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,祖,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,组,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,做,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,粗,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,醋,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,措,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,错,o,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,苏,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,酥,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,素,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,诉,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,塑,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,TS,嗉,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,姑,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,孤,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,箍,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,辜,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,菇,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,鸪,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,蛄,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,古,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,估,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,盬,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,牯,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,股,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,鼓,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,蛊,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,故,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,固,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,锢,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,雇,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,顾,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,枯,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,苦,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,库,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,裤,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,吴,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,蜈,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,吾,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,梧,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,五,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,伍,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,午,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,忤,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,误,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,K,悟,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,呼,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,虎,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,浒,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,琥,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,戽,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,胡,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,湖,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,狐,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,壶,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,乎,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,瓠,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,鬍,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,糊,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,蝴,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,瑚,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,户,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,沪,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,互,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,护,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,瓠,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,糊,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,乌,u,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,污,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,坞,,
LT01,练塘,太湖片-苏沪嘉小片,,,模,Ø,恶,,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,P,褒,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,P,保,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,P,堡,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,P,宝,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,P,报,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,P,袍,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,P,抱,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,P,暴,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,P,菢,,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,M,毛,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,M,冒,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,M,帽,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,M,瑁,,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,刀,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,叨,,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,祷,,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,岛,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,倒,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,捣,,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,到,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,倒,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,滔,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,掏,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,讨,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,套,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,桃,ɔ,
LT01,练塘,太湖片-苏沪嘉小片,,,豪,T,逃,ɔ,
