point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,上海地区方言调查研究
MH01,闵行,太湖片-苏沪嘉小片,,,戈,P,婆,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,P,薄,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,M,魔,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,M,磨,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,M,摩,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,M,馍,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,M,蘑,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,M,磨,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,T,朵,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,T,躲,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,T,剁,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,T,妥,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,T,椭,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,T,唾,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,T,砣,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,T,惰,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,T,垛,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,T,堕,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,N,挼,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,N,糯,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,N,懦,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,L,骡,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,L,螺,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,L,脶,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,L,啰,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,L,裸,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,L,瘰,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,L,摞,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,锉,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,莝,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,矬,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,坐,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,座,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,蓑,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,梭,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,唆,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,莎,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,锁,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,琐,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,TS,唢,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,过,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,锅,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,戈,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,果,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,裹,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,餜,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,过,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,科,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,窠,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,棵,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,髁,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,蝌,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,颗,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,课,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,讹,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,K,卧,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,火,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,伙,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,货,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,和,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,禾,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,祸,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,夥,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,和,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,倭,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,踒,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,窝,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,涡,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,莴,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,涴,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,瘸,,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,靴,y,,
MH01,闵行,太湖片-苏沪嘉小片,,,戈,Ø,�,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,巴,o/a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,芭,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,疤,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,笆,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,吧,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,把,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,靶,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,霸,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,欛,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,壩,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,坝,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,爸,ɑ,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,怕,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,帕,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,爬,ɛ,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,琶,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,杷,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,钯,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,P,耙,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,M,麻,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,M,痲,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,M,蟆,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,M,妈,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,M,马,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,M,码,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,M,玛,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,M,蚂,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,M,骂,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,N,拿,ɛ,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS,茶,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS,搽,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS,䖳,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,楂,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,渣,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,诈,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,榨,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,炸,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,叉,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,杈,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,差,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,岔,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,差,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,茬,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,查,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,乍,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,沙,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,纱,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,痧,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,砂,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,鲨,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,裟,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,洒,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,TS*,厦,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,家,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,傢,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,加,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,痂,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,嘉,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,枷,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,袈,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,假,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,贾,ia,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,假,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,架,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,驾,ia,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,嫁,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,稼,ia,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,价,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,揢,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,牙,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,芽,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,衙,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,伢,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,蚜,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,雅,ia,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,K,砑,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,虾,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,�,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,嚇,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,霞,ia,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,瑕,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,遐,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,蝦,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,下,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,夏,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,厦,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,下,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,夏,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,暇,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,鸦,ia,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,丫,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,桠,,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,哑,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,麻,Ø,亚,ia,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,补,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,谱,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,哺,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,布,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,佈,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,铺,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,潽,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,普,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,浦,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,铺,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,怖,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,蒲,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,菩,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,脯,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,葡,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,莆,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,部,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,簿,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,篰,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,步,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,捕,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,P,埠,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,M,模,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,M,模,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,M,摹,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,M,姥,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,M,暮,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,M,慕,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,M,墓,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,M,募,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,M,睦,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,都,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,都,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,赌,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,堵,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,肚,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,睹,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,妒,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,土,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,吐,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,吐,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,兔,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,徒,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,屠,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,途,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,涂,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,图,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,杜,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,肚,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,度,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,渡,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,T,镀,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,N,奴,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,N,努,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,N,怒,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,卢,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,炉,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,芦,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,鸬,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,颅,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,鲈,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,鲁,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,橹,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,虏,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,卤,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,路,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,赂,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,露,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,L,鹭,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,租,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,祖,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,组,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,做,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,粗,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,醋,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,措,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,错,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,苏,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,酥,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,素,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,诉,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,塑,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,TS,嗉,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,姑,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,孤,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,箍,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,辜,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,菇,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,鸪,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,蛄,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,古,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,估,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,盬,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,牯,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,股,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,鼓,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,蛊,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,故,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,固,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,锢,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,雇,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,顾,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,枯,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,苦,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,库,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,裤,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,吴,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,蜈,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,吾,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,梧,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,五,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,伍,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,午,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,忤,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,误,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,K,悟,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,呼,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,虎,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,浒,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,琥,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,戽,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,胡,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,湖,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,狐,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,壶,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,乎,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,瓠,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,鬍,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,糊,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,蝴,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,瑚,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,户,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,沪,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,互,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,护,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,瓠,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,糊,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,乌,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,污,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,坞,,,
MH01,闵行,太湖片-苏沪嘉小片,,,模,Ø,恶,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,P,褒,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,P,保,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,P,堡,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,P,宝,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,P,报,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,P,袍,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,P,抱,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,P,暴,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,P,菢,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,M,毛,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,M,冒,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,M,帽,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,M,瑁,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,T,刀,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,T,叨,,,
