point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,上海地区方言调查研究
JS02,金山,太湖片-苏沪嘉小片,,,戈,P,婆,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,P,薄,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,M,魔,o,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,M,磨,o,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,M,摩,o,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,M,馍,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,M,蘑,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,M,磨,o,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,T,朵,o,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,T,躲,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,T,剁,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,T,妥,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,T,椭,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,T,唾,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,T,砣,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,T,惰,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,T,垛,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,T,堕,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,N,挼,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,N,糯,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,N,懦,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,L,骡,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,L,螺,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,L,脶,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,L,啰,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,L,裸,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,L,瘰,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,L,摞,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,锉,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,莝,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,矬,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,坐,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,座,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,蓑,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,梭,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,唆,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,莎,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,锁,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,琐,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,TS,唢,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,过,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,锅,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,戈,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,果,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,裹,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,餜,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,过,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,科,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,窠,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,棵,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,髁,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,蝌,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,颗,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,课,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,讹,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,K,卧,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,火,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,伙,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,货,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,和,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,禾,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,祸,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,夥,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,和,u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,倭,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,踒,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,窝,ɔ/u,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,涡,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,莴,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,涴,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,瘸,,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,靴,iu,,
JS02,金山,太湖片-苏沪嘉小片,,,戈,Ø,�,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,巴,o/ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,芭,o/ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,疤,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,笆,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,吧,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,把,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,靶,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,霸,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,欛,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,壩,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,坝,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,爸,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,怕,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,帕,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,爬,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,琶,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,杷,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,钯,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,P,耙,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,M,麻,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,M,痲,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,M,蟆,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,M,妈,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,M,马,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,M,码,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,M,玛,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,M,蚂,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,M,骂,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,N,拿,ᴀ/o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS,茶,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS,搽,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS,䖳,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,楂,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,渣,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,诈,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,榨,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,炸,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,叉,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,杈,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,差,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,岔,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,差,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,茬,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,查,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,乍,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,沙,o/ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,纱,o/ᴀ/ɑ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,痧,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,砂,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,鲨,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,裟,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,洒,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,TS*,厦,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,家,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,傢,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,加,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,痂,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,嘉,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,枷,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,袈,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,假,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,贾,iᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,假,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,架,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,驾,iᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,嫁,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,稼,iᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,价,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,揢,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,牙,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,芽,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,衙,ᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,伢,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,蚜,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,雅,iᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,K,砑,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,虾,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,�,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,嚇,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,霞,iᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,瑕,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,遐,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,蝦,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,下,o/ɔ/iᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,夏,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,厦,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,下,o/ɔ/iᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,夏,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,暇,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,鸦,iᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,丫,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,桠,,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,哑,o,,
JS02,金山,太湖片-苏沪嘉小片,,,麻,Ø,亚,iᴀ,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,补,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,谱,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,哺,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,布,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,佈,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,铺,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,潽,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,普,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,浦,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,铺,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,怖,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,蒲,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,菩,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,脯,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,葡,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,莆,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,部,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,簿,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,篰,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,步,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,捕,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,P,埠,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,M,模,u/o,,
JS02,金山,太湖片-苏沪嘉小片,,,模,M,模,u/o,,
JS02,金山,太湖片-苏沪嘉小片,,,模,M,摹,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,M,姥,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,M,暮,o,,
JS02,金山,太湖片-苏沪嘉小片,,,模,M,慕,o,,
JS02,金山,太湖片-苏沪嘉小片,,,模,M,墓,o,,
JS02,金山,太湖片-苏沪嘉小片,,,模,M,募,o,,
JS02,金山,太湖片-苏沪嘉小片,,,模,M,睦,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,都,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,都,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,赌,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,堵,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,肚,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,睹,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,妒,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,土,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,吐,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,吐,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,兔,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,徒,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,屠,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,途,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,涂,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,图,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,杜,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,肚,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,度,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,渡,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,T,镀,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,N,奴,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,N,努,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,N,怒,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,卢,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,炉,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,芦,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,鸬,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,颅,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,鲈,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,鲁,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,橹,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,虏,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,卤,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,路,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,赂,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,露,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,L,鹭,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,租,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,祖,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,组,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,做,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,粗,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,醋,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,措,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,错,o,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,苏,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,酥,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,素,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,诉,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,塑,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,TS,嗉,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,姑,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,孤,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,箍,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,辜,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,菇,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,鸪,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,蛄,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,古,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,估,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,盬,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,牯,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,股,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,鼓,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,蛊,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,故,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,固,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,锢,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,雇,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,顾,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,枯,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,苦,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,库,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,裤,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,吴,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,蜈,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,吾,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,梧,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,五,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,伍,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,午,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,忤,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,误,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,K,悟,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,呼,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,虎,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,浒,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,琥,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,戽,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,胡,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,湖,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,狐,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,壶,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,乎,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,瓠,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,鬍,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,糊,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,蝴,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,瑚,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,户,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,沪,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,互,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,护,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,瓠,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,糊,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,乌,u,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,污,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,坞,,,
JS02,金山,太湖片-苏沪嘉小片,,,模,Ø,恶,u,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,P,褒,ɤ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,P,保,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,P,堡,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,P,宝,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,P,报,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,P,袍,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,P,抱,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,P,暴,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,P,菢,,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,M,毛,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,M,冒,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,M,帽,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,M,瑁,,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,T,刀,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,T,叨,,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,T,祷,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,T,岛,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,T,倒,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,T,捣,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,T,到,ɔ,,
JS02,金山,太湖片-苏沪嘉小片,,,豪,T,倒,ɔ,,
